#10		13		16		19		22		25		28		31		34		37		40		43		46		49		52		55		58		61		64		67		70		73		76		79		82		85		88		91		94		97		100		103		106		109		112		115		118		121		124		127		130		133		136		139		142		145		148		151		154		157		160		163		166		169		172		175		178		181		184		187		190		193		196		199		202		205		208		211		214		217		220		223
0		0		13488	0		55739	93319	177008	79708	28494	89360	265310	205901	129378	28494	167997	45057	47773	0		0		13488	0		0		23530	0		0		20098	0		71136	0		38434	0		60162	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		0		0		0		0		0		150495	63630	82521	334470	275196	48041	44489	183487	86745	0		67916	28064	114458	0		0		0		42873	77779	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		38421	0		0		0		308328	321039	243077	368886	172179	304314	207124	213407	163231	81060	0		54129	36187	45036	0		14618	0		19152	29674	0		0		0		0		0		51071	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		41134	0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		0		0		54729	139719	161928	119655	87529	219497	229049	85070	127271	78695	148988	25242	235899	120070	12457	136956	31471	90758	52158	45930	70517	0		0		25242	45930	45930	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		48319	0		0		0		28119	42124	84247	197976	314991	135016	81083	157931	168442	0		63721	91279	0		50848	95030	16828	68097	35802	0		59213	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
70180	0		70180	0		0		0		86107	51657	0		143790	320033	164972	331272	121409	400694	239976	0		579951	37159	78504	204576	49870	0		0		74318	37159	23445	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		0		0		0		30715	62669	61429	0		152844	53291	0		252820	92820	256267	328253	166066	281087	178374	89868	141730	67045	0		0		44461	61770	0		60457	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		62457	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		0		0		0		0		0		70970	0		74109	14618	43112	74109	182056	0		69292	61911	87042	50513	141959	163515	45826	73623	14618	0		90238	0		38459	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		16726	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		62810	27234	95019	36577	0		89724	89186	36577	0		169364	68167	67954	207215	21930	174690	107616	0		41337	62373	21930	96309	41337	25817	0		31168	0		34750	0		0		0		0		0		0		26520	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		0		0		0		10116	0		131889	259129	82771	101270	110789	142069	114231	95275	99811	0		51226	48514	0		34812	0		25817	0		36703	0		0		21002	34812	0		0		0		0		0		0		0		0		0		0		0		0		0		34812	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
